contig,feature,start,end,strand,gene_id,biotype
contig008,exon,48728,50101,-,JX73_00550,protein_coding
contig008,CDS,48731,50101,-,JX73_00550,protein_coding
contig008,start_codon,50099,50101,-,JX73_00550,protein_coding
contig008,stop_codon,48728,48730,-,JX73_00550,protein_coding
contig008,gene,50305,51018,+,JX73_00555,protein_coding
contig008,transcript,50305,51018,+,JX73_00555,protein_coding
contig008,exon,50305,51018,+,JX73_00555,protein_coding
contig008,CDS,50305,51015,+,JX73_00555,protein_coding
contig008,start_codon,50305,50307,+,JX73_00555,protein_coding
contig008,stop_codon,51016,51018,+,JX73_00555,protein_coding
contig008,gene,51061,52470,+,JX73_00560,protein_coding
contig008,transcript,51061,52470,+,JX73_00560,protein_coding
contig008,exon,51061,52470,+,JX73_00560,protein_coding
contig008,CDS,51061,52467,+,JX73_00560,protein_coding
contig008,start_codon,51061,51063,+,JX73_00560,protein_coding
contig008,stop_codon,52468,52470,+,JX73_00560,protein_coding
contig008,gene,52562,55156,+,JX73_00565,protein_coding
contig008,transcript,52562,55156,+,JX73_00565,protein_coding
contig008,exon,52562,55156,+,JX73_00565,protein_coding
contig008,CDS,52562,55153,+,JX73_00565,protein_coding
contig008,start_codon,52562,52564,+,JX73_00565,protein_coding
contig008,stop_codon,55154,55156,+,JX73_00565,protein_coding
contig008,gene,55165,55596,-,JX73_00570,protein_coding
contig008,transcript,55165,55596,-,JX73_00570,protein_coding
contig008,exon,55165,55596,-,JX73_00570,protein_coding
contig008,CDS,55168,55596,-,JX73_00570,protein_coding
contig008,start_codon,55594,55596,-,JX73_00570,protein_coding
contig008,stop_codon,55165,55167,-,JX73_00570,protein_coding
contig008,gene,55683,56186,-,JX73_00575,protein_coding
contig008,transcript,55683,56186,-,JX73_00575,protein_coding
contig008,exon,55683,56186,-,JX73_00575,protein_coding
contig008,CDS,55686,56186,-,JX73_00575,protein_coding
contig008,start_codon,56184,56186,-,JX73_00575,protein_coding
contig008,stop_codon,55683,55685,-,JX73_00575,protein_coding
contig008,gene,56270,58273,+,JX73_00580,protein_coding
contig008,transcript,56270,58273,+,JX73_00580,protein_coding
contig008,exon,56270,58273,+,JX73_00580,protein_coding
contig008,CDS,56270,58270,+,JX73_00580,protein_coding
contig008,start_codon,56270,56272,+,JX73_00580,protein_coding
contig008,stop_codon,58271,58273,+,JX73_00580,protein_coding
contig008,gene,58303,58596,+,JX73_00585,protein_coding
contig008,transcript,58303,58596,+,JX73_00585,protein_coding
contig008,exon,58303,58596,+,JX73_00585,protein_coding
contig008,CDS,58303,58593,+,JX73_00585,protein_coding
contig008,start_codon,58303,58305,+,JX73_00585,protein_coding
contig008,stop_codon,58594,58596,+,JX73_00585,protein_coding
contig008,gene,58596,59186,+,JX73_00590,protein_coding
contig008,transcript,58596,59186,+,JX73_00590,protein_coding
contig008,exon,58596,59186,+,JX73_00590,protein_coding
contig008,CDS,58596,59183,+,JX73_00590,protein_coding
contig008,start_codon,58596,58598,+,JX73_00590,protein_coding
contig008,stop_codon,59184,59186,+,JX73_00590,protein_coding
contig008,gene,59201,59842,+,JX73_00595,protein_coding
contig008,transcript,59201,59842,+,JX73_00595,protein_coding
contig008,exon,59201,59842,+,JX73_00595,protein_coding
contig008,CDS,59201,59839,+,JX73_00595,protein_coding
contig008,start_codon,59201,59203,+,JX73_00595,protein_coding
contig008,stop_codon,59840,59842,+,JX73_00595,protein_coding
contig008,gene,59880,60713,+,JX73_00600,protein_coding
contig008,transcript,59880,60713,+,JX73_00600,protein_coding
contig008,exon,59880,60713,+,JX73_00600,protein_coding
contig008,CDS,59880,60710,+,JX73_00600,protein_coding
contig008,start_codon,59880,59882,+,JX73_00600,protein_coding
contig008,stop_codon,60711,60713,+,JX73_00600,protein_coding
contig008,gene,60706,61419,+,JX73_00605,protein_coding
contig008,transcript,60706,61419,+,JX73_00605,protein_coding
contig008,exon,60706,61419,+,JX73_00605,protein_coding
contig008,CDS,60706,61416,+,JX73_00605,protein_coding
contig008,start_codon,60706,60708,+,JX73_00605,protein_coding
contig008,stop_codon,61417,61419,+,JX73_00605,protein_coding
contig008,gene,61463,61726,-,JX73_00610,protein_coding
contig008,transcript,61463,61726,-,JX73_00610,protein_coding
contig008,exon,61463,61726,-,JX73_00610,protein_coding
contig008,CDS,61466,61726,-,JX73_00610,protein_coding
contig008,start_codon,61724,61726,-,JX73_00610,protein_coding
contig008,stop_codon,61463,61465,-,JX73_00610,protein_coding
contig008,gene,61820,62524,+,JX73_00615,protein_coding
contig008,transcript,61820,62524,+,JX73_00615,protein_coding
contig008,exon,61820,62524,+,JX73_00615,protein_coding
contig008,CDS,61820,62521,+,JX73_00615,protein_coding
contig008,start_codon,61820,61822,+,JX73_00615,protein_coding
contig008,stop_codon,62522,62524,+,JX73_00615,protein_coding
contig008,gene,62536,63174,+,JX73_00620,protein_coding
contig008,transcript,62536,63174,+,JX73_00620,protein_coding
contig008,exon,62536,63174,+,JX73_00620,protein_coding
contig008,CDS,62536,63171,+,JX73_00620,protein_coding
contig008,start_codon,62536,62538,+,JX73_00620,protein_coding
contig008,stop_codon,63172,63174,+,JX73_00620,protein_coding
contig008,gene,63334,63918,+,JX73_00625,protein_coding
contig008,transcript,63334,63918,+,JX73_00625,protein_coding
contig008,exon,63334,63918,+,JX73_00625,protein_coding
contig008,CDS,63334,63915,+,JX73_00625,protein_coding
contig008,start_codon,63334,63336,+,JX73_00625,protein_coding
contig008,stop_codon,63916,63918,+,JX73_00625,protein_coding
contig008,gene,63969,65708,-,JX73_00630,protein_coding
contig008,transcript,63969,65708,-,JX73_00630,protein_coding
contig008,exon,63969,65708,-,JX73_00630,protein_coding
contig008,CDS,63972,65708,-,JX73_00630,protein_coding
contig008,start_codon,65706,65708,-,JX73_00630,protein_coding
contig008,stop_codon,63969,63971,-,JX73_00630,protein_coding
contig008,gene,65708,66709,-,JX73_00635,protein_coding
contig008,transcript,65708,66709,-,JX73_00635,protein_coding
contig008,exon,65708,66709,-,JX73_00635,protein_coding
contig008,CDS,65711,66709,-,JX73_00635,protein_coding
contig008,start_codon,66707,66709,-,JX73_00635,protein_coding
contig008,stop_codon,65708,65710,-,JX73_00635,protein_coding
contig008,gene,66890,67264,+,JX73_00640,protein_coding
contig008,transcript,66890,67264,+,JX73_00640,protein_coding
contig008,exon,66890,67264,+,JX73_00640,protein_coding
contig008,CDS,66890,67261,+,JX73_00640,protein_coding
contig008,start_codon,66890,66892,+,JX73_00640,protein_coding
contig008,stop_codon,67262,67264,+,JX73_00640,protein_coding
contig008,gene,67257,71474,+,JX73_00645,protein_coding
contig008,transcript,67257,71474,+,JX73_00645,protein_coding
contig008,exon,67257,71474,+,JX73_00645,protein_coding
contig008,CDS,67257,71471,+,JX73_00645,protein_coding
contig008,start_codon,67257,67259,+,JX73_00645,protein_coding
contig008,stop_codon,71472,71474,+,JX73_00645,protein_coding
contig008,gene,71425,72654,+,JX73_00650,protein_coding
contig008,transcript,71425,72654,+,JX73_00650,protein_coding
contig008,exon,71425,72654,+,JX73_00650,protein_coding
contig008,CDS,71425,72651,+,JX73_00650,protein_coding
contig008,start_codon,71425,71427,+,JX73_00650,protein_coding
contig008,stop_codon,72652,72654,+,JX73_00650,protein_coding
contig008,gene,72686,73243,-,JX73_00655,protein_coding
contig008,transcript,72686,73243,-,JX73_00655,protein_coding
contig008,exon,72686,73243,-,JX73_00655,protein_coding
contig008,CDS,72689,73243,-,JX73_00655,protein_coding
contig008,start_codon,73241,73243,-,JX73_00655,protein_coding
contig008,stop_codon,72686,72688,-,JX73_00655,protein_coding
contig008,gene,73336,74640,+,JX73_00660,protein_coding
contig008,transcript,73336,74640,+,JX73_00660,protein_coding
contig008,exon,73336,74640,+,JX73_00660,protein_coding
contig008,CDS,73336,74637,+,JX73_00660,protein_coding
contig008,start_codon,73336,73338,+,JX73_00660,protein_coding
contig008,stop_codon,74638,74640,+,JX73_00660,protein_coding
contig008,gene,74815,75255,+,JX73_00665,protein_coding
contig008,transcript,74815,75255,+,JX73_00665,protein_coding
contig008,exon,74815,75255,+,JX73_00665,protein_coding
contig008,CDS,74815,75252,+,JX73_00665,protein_coding
contig008,start_codon,74815,74817,+,JX73_00665,protein_coding
contig008,stop_codon,75253,75255,+,JX73_00665,protein_coding
contig008,gene,75284,75751,+,JX73_00670,protein_coding
contig008,transcript,75284,75751,+,JX73_00670,protein_coding
contig008,exon,75284,75751,+,JX73_00670,protein_coding
contig008,CDS,75284,75748,+,JX73_00670,protein_coding
contig008,start_codon,75284,75286,+,JX73_00670,protein_coding
contig008,stop_codon,75749,75751,+,JX73_00670,protein_coding
contig008,gene,75760,76059,+,JX73_00675,protein_coding
contig008,transcript,75760,76059,+,JX73_00675,protein_coding
contig008,exon,75760,76059,+,JX73_00675,protein_coding
contig008,CDS,75760,76056,+,JX73_00675,protein_coding
contig008,start_codon,75760,75762,+,JX73_00675,protein_coding
contig008,stop_codon,76057,76059,+,JX73_00675,protein_coding
contig008,gene,76129,76452,+,JX73_00680,protein_coding
contig008,transcript,76129,76452,+,JX73_00680,protein_coding
contig008,exon,76129,76452,+,JX73_00680,protein_coding
contig008,CDS,76129,76449,+,JX73_00680,protein_coding
contig008,start_codon,76129,76131,+,JX73_00680,protein_coding
contig008,stop_codon,76450,76452,+,JX73_00680,protein_coding
contig008,gene,76459,76839,+,JX73_00685,protein_coding
contig008,transcript,76459,76839,+,JX73_00685,protein_coding
contig008,exon,76459,76839,+,JX73_00685,protein_coding
contig008,CDS,76459,76836,+,JX73_00685,protein_coding
contig008,start_codon,76459,76461,+,JX73_00685,protein_coding
contig008,stop_codon,76837,76839,+,JX73_00685,protein_coding
contig008,gene,76849,78063,+,JX73_00690,protein_coding
contig008,transcript,76849,78063,+,JX73_00690,protein_coding
contig008,exon,76849,78063,+,JX73_00690,protein_coding
contig008,CDS,76849,78060,+,JX73_00690,protein_coding
contig008,start_codon,76849,76851,+,JX73_00690,protein_coding
contig008,stop_codon,78061,78063,+,JX73_00690,protein_coding
contig008,gene,78065,79006,+,JX73_00695,protein_coding
contig008,transcript,78065,79006,+,JX73_00695,protein_coding
contig008,exon,78065,79006,+,JX73_00695,protein_coding
contig008,CDS,78065,79003,+,JX73_00695,protein_coding
contig008,start_codon,78065,78067,+,JX73_00695,protein_coding
contig008,stop_codon,79004,79006,+,JX73_00695,protein_coding
contig008,gene,79018,81192,+,JX73_00700,protein_coding
contig008,transcript,79018,81192,+,JX73_00700,protein_coding
contig008,exon,79018,81192,+,JX73_00700,protein_coding
contig008,CDS,79018,81189,+,JX73_00700,protein_coding
contig008,start_codon,79018,79020,+,JX73_00700,protein_coding
contig008,stop_codon,81190,81192,+,JX73_00700,protein_coding
contig008,gene,81290,82303,+,JX73_00705,protein_coding
contig008,transcript,81290,82303,+,JX73_00705,protein_coding
contig008,exon,81290,82303,+,JX73_00705,protein_coding
contig008,CDS,81290,82300,+,JX73_00705,protein_coding
contig008,start_codon,81290,81292,+,JX73_00705,protein_coding
contig008,stop_codon,82301,82303,+,JX73_00705,protein_coding
contig008,gene,82343,83149,+,JX73_00710,protein_coding
contig008,transcript,82343,83149,+,JX73_00710,protein_coding
contig008,exon,82343,83149,+,JX73_00710,protein_coding
contig008,CDS,82343,83146,+,JX73_00710,protein_coding
contig008,start_codon,82343,82345,+,JX73_00710,protein_coding
contig008,stop_codon,83147,83149,+,JX73_00710,protein_coding
contig008,gene,83151,83624,+,JX73_00715,protein_coding
contig008,transcript,83151,83624,+,JX73_00715,protein_coding
contig008,exon,83151,83624,+,JX73_00715,protein_coding
contig008,CDS,83151,83621,+,JX73_00715,protein_coding
contig008,start_codon,83151,83153,+,JX73_00715,protein_coding
contig008,stop_codon,83622,83624,+,JX73_00715,protein_coding
contig008,gene,83608,84342,+,JX73_00720,protein_coding
contig008,transcript,83608,84342,+,JX73_00720,protein_coding
contig008,exon,83608,84342,+,JX73_00720,protein_coding
contig008,CDS,83608,84339,+,JX73_00720,protein_coding
contig008,start_codon,83608,83610,+,JX73_00720,protein_coding
contig008,stop_codon,84340,84342,+,JX73_00720,protein_coding
contig008,gene,84342,85511,+,JX73_00725,protein_coding
contig008,transcript,84342,85511,+,JX73_00725,protein_coding
contig008,exon,84342,85511,+,JX73_00725,protein_coding
contig008,CDS,84342,85508,+,JX73_00725,protein_coding
contig008,start_codon,84342,84344,+,JX73_00725,protein_coding
contig008,stop_codon,85509,85511,+,JX73_00725,protein_coding
contig008,gene,85498,85947,+,JX73_00730,protein_coding
contig008,transcript,85498,85947,+,JX73_00730,protein_coding
contig008,exon,85498,85947,+,JX73_00730,protein_coding
contig008,CDS,85498,85944,+,JX73_00730,protein_coding
contig008,start_codon,85498,85500,+,JX73_00730,protein_coding
contig008,stop_codon,85945,85947,+,JX73_00730,protein_coding
contig008,gene,85940,87196,+,JX73_00735,protein_coding
contig008,transcript,85940,87196,+,JX73_00735,protein_coding
contig008,exon,85940,87196,+,JX73_00735,protein_coding
contig008,CDS,85940,87193,+,JX73_00735,protein_coding
contig008,start_codon,85940,85942,+,JX73_00735,protein_coding
contig008,stop_codon,87194,87196,+,JX73_00735,protein_coding
contig008,gene,87196,88278,+,JX73_00740,protein_coding
contig008,transcript,87196,88278,+,JX73_00740,protein_coding
contig008,exon,87196,88278,+,JX73_00740,protein_coding
contig008,CDS,87196,88275,+,JX73_00740,protein_coding
contig008,start_codon,87196,87198,+,JX73_00740,protein_coding
contig008,stop_codon,88276,88278,+,JX73_00740,protein_coding
contig008,gene,88344,89033,+,JX73_00745,protein_coding
contig008,transcript,88344,89033,+,JX73_00745,protein_coding
contig008,exon,88344,89033,+,JX73_00745,protein_coding
contig008,CDS,88344,89030,+,JX73_00745,protein_coding
contig008,start_codon,88344,88346,+,JX73_00745,protein_coding
contig008,stop_codon,89031,89033,+,JX73_00745,protein_coding
contig008,gene,89060,89248,+,JX73_00750,protein_coding
contig008,transcript,89060,89248,+,JX73_00750,protein_coding
contig008,exon,89060,89248,+,JX73_00750,protein_coding
contig008,CDS,89060,89245,+,JX73_00750,protein_coding
contig008,start_codon,89060,89062,+,JX73_00750,protein_coding
contig008,stop_codon,89246,89248,+,JX73_00750,protein_coding
contig008,gene,89261,89620,+,JX73_00755,protein_coding
contig008,transcript,89261,89620,+,JX73_00755,protein_coding
contig008,exon,89261,89620,+,JX73_00755,protein_coding
contig008,CDS,89261,89617,+,JX73_00755,protein_coding
contig008,start_codon,89261,89263,+,JX73_00755,protein_coding
contig008,stop_codon,89618,89620,+,JX73_00755,protein_coding
contig008,gene,89719,90831,+,JX73_00760,protein_coding
contig008,transcript,89719,90831,+,JX73_00760,protein_coding
contig008,exon,89719,90831,+,JX73_00760,protein_coding
contig008,CDS,89719,90828,+,JX73_00760,protein_coding
contig008,start_codon,89719,89721,+,JX73_00760,protein_coding
contig008,stop_codon,90829,90831,+,JX73_00760,protein_coding
contig008,gene,90848,93511,+,JX73_00765,protein_coding
contig008,transcript,90848,93511,+,JX73_00765,protein_coding
contig008,exon,90848,93511,+,JX73_00765,protein_coding
contig008,CDS,90848,93508,+,JX73_00765,protein_coding
contig008,start_codon,90848,90850,+,JX73_00765,protein_coding
contig008,stop_codon,93509,93511,+,JX73_00765,protein_coding
contig008,gene,93499,93933,+,JX73_00770,protein_coding
contig008,transcript,93499,93933,+,JX73_00770,protein_coding
contig008,exon,93499,93933,+,JX73_00770,protein_coding
contig008,CDS,93499,93930,+,JX73_00770,protein_coding
contig008,start_codon,93499,93501,+,JX73_00770,protein_coding
contig008,stop_codon,93931,93933,+,JX73_00770,protein_coding
contig008,gene,93926,94237,+,JX73_00775,protein_coding
contig008,transcript,93926,94237,+,JX73_00775,protein_coding
contig008,exon,93926,94237,+,JX73_00775,protein_coding
contig008,CDS,93926,94234,+,JX73_00775,protein_coding
contig008,start_codon,93926,93928,+,JX73_00775,protein_coding
contig008,stop_codon,94235,94237,+,JX73_00775,protein_coding
contig008,gene,94227,94946,+,JX73_00780,protein_coding
contig008,transcript,94227,94946,+,JX73_00780,protein_coding
contig008,exon,94227,94946,+,JX73_00780,protein_coding
contig008,CDS,94227,94943,+,JX73_00780,protein_coding
contig008,start_codon,94227,94229,+,JX73_00780,protein_coding
contig008,stop_codon,94944,94946,+,JX73_00780,protein_coding
contig008,gene,94946,95416,+,JX73_00785,protein_coding
contig008,transcript,94946,95416,+,JX73_00785,protein_coding
contig008,exon,94946,95416,+,JX73_00785,protein_coding
contig008,CDS,94946,95413,+,JX73_00785,protein_coding
contig008,start_codon,94946,94948,+,JX73_00785,protein_coding
contig008,stop_codon,95414,95416,+,JX73_00785,protein_coding
contig008,gene,95521,96303,+,JX73_00790,protein_coding
contig008,transcript,95521,96303,+,JX73_00790,protein_coding
contig008,exon,95521,96303,+,JX73_00790,protein_coding
contig008,CDS,95521,96300,+,JX73_00790,protein_coding
contig008,start_codon,95521,95523,+,JX73_00790,protein_coding
contig008,stop_codon,96301,96303,+,JX73_00790,protein_coding
